id,first_name,last_name,email,gender,ip_address,city,state,ssn,race,diabetes,asthma,depression,anxiety,migraines,arthritis,eczema,stroke,dementia,HIV
877,Oneida,Bafford,obaffordoc@cbc.ca,Female,63.225.108.225,Brooksville,Florida,600-39-5321,Pima,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
878,Bryon,Brayne,bbrayneod@last.fm,Male,219.101.64.174,Seattle,Washington,250-43-4557,Cuban,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
879,Kimberlyn,Bourgour,kbourgouroe@pcworld.com,Female,196.172.97.187,Los Angeles,California,294-81-3822,Pima,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
880,Raquel,Dunseath,rdunseathof@etsy.com,Female,177.232.11.58,Shawnee Mission,Kansas,206-68-8152,Peruvian,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
881,Kerrie,Jutson,kjutsonog@shutterfly.com,Female,201.146.80.175,Loretto,Minnesota,355-31-2318,Honduran,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
882,Krissy,De Ath,kdeathoh@hc360.com,Female,178.91.164.50,Irvine,California,308-49-4615,Houma,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
883,Minetta,Braidwood,mbraidwoodoi@oaic.gov.au,Female,245.159.178.141,Lawrenceville,Georgia,344-47-1286,Argentinian,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
884,Charlotta,Meekin,cmeekinoj@ed.gov,Female,255.240.21.2,Dallas,Texas,802-98-6202,Alaska Native,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
885,Annabela,Ciepluch,aciepluchok@thetimes.co.uk,Female,247.184.21.238,Houston,Texas,716-41-5485,Kiowa,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
886,Shalna,Loggie,sloggieol@twitpic.com,Female,169.2.245.12,San Antonio,Texas,869-27-9771,Pakistani,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
887,Melinda,Gurys,mgurysom@microsoft.com,Female,154.207.105.173,Iowa City,Iowa,596-61-6541,Chippewa,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
888,Ronni,Roch,rrochon@sina.com.cn,Female,212.122.159.58,El Paso,Texas,790-35-3925,Nicaraguan,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
889,Hy,Ettritch,hettritchoo@free.fr,Male,159.91.200.182,Colorado Springs,Colorado,820-14-8120,Pueblo,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
890,Lynnea,Longden,llongdenop@hugedomains.com,Female,94.148.186.149,San Jose,California,438-93-9631,Ecuadorian,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
891,Lois,MacFarlan,lmacfarlanoq@quantcast.com,Female,104.40.128.134,Albany,New York,764-28-6801,Micronesian,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
892,Ludovika,Power,lpoweror@xing.com,Female,241.162.104.203,Racine,Wisconsin,501-76-5019,Chamorro,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
893,Bernadette,Trengove,btrengoveos@dailymotion.com,Female,42.62.105.196,Cleveland,Ohio,615-06-5461,Crow,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
894,Winfield,Perfitt,wperfittot@yellowbook.com,Male,240.11.165.231,Maple Plain,Minnesota,579-47-7489,Chinese,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
895,Korry,Jannex,kjannexou@symantec.com,Female,157.115.151.0,Kansas City,Missouri,403-20-8019,Black or African American,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
896,Andonis,Osgarby,aosgarbyov@devhub.com,Male,175.181.158.105,Charlotte,North Carolina,545-96-5972,Houma,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
897,Fulvia,Lardnar,flardnarow@bloglines.com,Female,146.249.83.251,San Jose,California,839-57-5409,Colombian,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
898,Bunny,Jepp,bjeppox@admin.ch,Female,100.125.108.42,Tyler,Texas,164-80-2038,Pima,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
899,Darcy,Webber,dwebberoy@com.com,Female,14.149.75.63,Round Rock,Texas,729-47-7540,Colombian,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
900,Nomi,Boarder,nboarderoz@toplist.cz,Female,51.148.38.104,Sacramento,California,842-08-0955,Hmong,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
901,Camille,Covely,ccovelyp0@weebly.com,Female,90.5.185.120,Phoenix,Arizona,133-73-0178,American Indian,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
902,Catha,Tacker,ctackerp1@sohu.com,Female,238.118.217.24,San Francisco,California,523-99-6571,Taiwanese,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
903,Claudianus,Fairbairn,cfairbairnp2@bloglines.com,Male,219.48.5.205,Sterling,Virginia,836-19-7397,Yakama,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
904,Aldin,Pounsett,apounsettp3@odnoklassniki.ru,Male,190.17.177.62,Kansas City,Missouri,160-23-4823,Guatemalan,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
905,Wynn,Gledhill,wgledhillp4@ft.com,Male,132.147.128.120,Kalamazoo,Michigan,418-53-9933,Uruguayan,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
906,Ceciley,Tomblett,ctomblettp5@biblegateway.com,Female,220.62.8.229,Staten Island,New York,265-02-0026,Sri Lankan,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
907,Petronia,Pioli,ppiolip6@discovery.com,Female,115.22.149.230,Atlanta,Georgia,688-72-4886,Cambodian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
908,Rivi,Wheeldon,rwheeldonp7@samsung.com,Female,226.84.187.68,Kansas City,Missouri,259-01-7876,Chamorro,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
909,Gibbie,Cossum,gcossump8@goodreads.com,Male,59.241.51.117,Lubbock,Texas,714-83-5664,Guatemalan,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
910,Walliw,Assante,wassantep9@nsw.gov.au,Female,204.65.237.76,Columbia,South Carolina,167-28-3456,Yaqui,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
911,Virgina,Fuggle,vfugglepa@dion.ne.jp,Female,84.89.252.246,Seattle,Washington,301-70-1552,Comanche,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
912,Roshelle,Curnow,rcurnowpb@techcrunch.com,Female,200.140.46.10,Flint,Michigan,162-74-4241,Indonesian,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
913,Cynthea,Naisbit,cnaisbitpc@pagesperso-orange.fr,Female,139.156.84.231,New York City,New York,660-66-8853,Polynesian,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
914,Woody,Otton,wottonpd@pagesperso-orange.fr,Male,218.176.241.139,Memphis,Tennessee,794-07-2619,Navajo,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
915,Stacia,Meech,smeechpe@blogspot.com,Female,43.108.144.29,Levittown,Pennsylvania,696-26-3767,Chickasaw,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
916,Winn,Lamperti,wlampertipf@smh.com.au,Male,52.73.98.59,Seattle,Washington,835-62-7322,Apache,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
917,Woodman,Trevers,wtreverspg@theglobeandmail.com,Male,42.241.217.245,Rochester,New York,572-56-5842,Micronesian,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
918,Rosalia,Labbati,rlabbatiph@usnews.com,Female,102.55.25.170,Gaithersburg,Maryland,393-10-2844,Bangladeshi,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
919,Delilah,Barnham,dbarnhampi@nymag.com,Female,50.2.52.27,Beaumont,Texas,522-64-8951,Japanese,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
920,Adelaida,Marran,amarranpj@si.edu,Female,107.123.7.40,Wilmington,North Carolina,504-82-1676,Honduran,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
921,Hyatt,Mateja,hmatejapk@cam.ac.uk,Male,248.44.204.111,Orlando,Florida,242-93-6172,Guamanian,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
922,Kev,Ratray,kratraypl@rediff.com,Male,167.169.87.79,Oklahoma City,Oklahoma,163-80-3818,Cherokee,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
923,Clyde,Delicate,cdelicatepm@webmd.com,Male,98.166.90.194,Syracuse,New York,533-21-9616,Indonesian,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
924,Wernher,Lorkings,wlorkingspn@163.com,Male,4.135.153.13,Boston,Massachusetts,503-79-4840,Houma,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
925,Kaitlynn,Patrie,kpatriepo@nydailynews.com,Female,129.36.14.152,Atlanta,Georgia,428-08-7692,Salvadoran,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
926,Des,Willisch,dwillischpp@vkontakte.ru,Male,78.41.157.103,Naples,Florida,679-51-0955,Seminole,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
927,Reggy,Lambshine,rlambshinepq@cbsnews.com,Male,109.244.210.34,San Antonio,Texas,362-79-4006,Navajo,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
928,Robena,Fardoe,rfardoepr@pen.io,Female,74.217.80.158,Tuscaloosa,Alabama,721-84-2769,Cree,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
929,Inessa,Charlick,icharlickps@squidoo.com,Female,67.86.210.146,Jefferson City,Missouri,456-62-0052,Spaniard,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
930,Halette,Pomroy,hpomroypt@nsw.gov.au,Female,79.163.194.253,Seattle,Washington,587-94-9171,Osage,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
931,Ring,Thornally,rthornallypu@wisc.edu,Male,124.13.232.99,Trenton,New Jersey,274-09-4955,Blackfeet,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
932,Merrily,Leigh,mleighpv@pbs.org,Female,54.96.231.112,El Paso,Texas,268-89-5628,Puerto Rican,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
933,Xenos,Marconi,xmarconipw@nbcnews.com,Male,147.79.28.180,Madison,Wisconsin,183-83-3588,Cheyenne,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
934,Arvy,Glencorse,aglencorsepx@google.com.hk,Male,83.105.46.175,Minneapolis,Minnesota,252-29-2291,Cree,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
935,Gerrie,Clague,gclaguepy@kickstarter.com,Male,11.155.115.57,Bakersfield,California,546-36-8545,Honduran,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
936,Farlie,Perl,fperlpz@github.com,Male,130.34.240.72,Fort Myers,Florida,551-41-2591,Blackfeet,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
937,Rhea,Peperell,rpeperellq0@example.com,Female,67.251.240.245,Winston Salem,North Carolina,408-39-4840,Sioux,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
938,Patrick,Dansey,pdanseyq1@redcross.org,Male,41.91.75.17,Brooksville,Florida,206-79-8692,Dominican (Dominican Republic),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
939,Sonja,Dowyer,sdowyerq2@blog.com,Female,68.237.96.203,Savannah,Georgia,332-44-9638,Lumbee,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
940,Hansiain,Pester,hpesterq3@opensource.org,Male,23.67.155.74,San Antonio,Texas,807-16-4435,Venezuelan,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
941,Huntlee,Bartrum,hbartrumq4@hud.gov,Male,147.165.94.153,Atlanta,Georgia,207-47-7066,Puerto Rican,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
942,Teriann,Torry,ttorryq5@com.com,Female,174.205.244.106,Flint,Michigan,362-84-1094,Chamorro,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
943,Kaitlyn,Ridges,kridgesq6@sitemeter.com,Female,193.6.32.189,Birmingham,Alabama,262-40-1819,Costa Rican,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
944,Evey,O'Clery,eocleryq7@printfriendly.com,Female,164.62.120.203,Atlanta,Georgia,273-74-9408,Seminole,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
945,Kiele,Dreinan,kdreinanq8@google.com,Female,43.176.252.74,Evansville,Indiana,657-31-0937,Paraguayan,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
946,Nevile,Curneen,ncurneenq9@sun.com,Male,80.35.224.35,Tampa,Florida,642-28-0617,Costa Rican,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
947,Curry,Azemar,cazemarqa@cisco.com,Male,41.174.255.51,Washington,District of Columbia,435-47-2677,Colville,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
948,Bret,Liston,blistonqb@statcounter.com,Male,234.124.165.107,Mobile,Alabama,833-13-5445,Yakama,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
949,Lennard,L'Amie,llamieqc@xing.com,Male,161.109.10.14,New York City,New York,620-91-8584,Black or African American,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
950,David,Hackley,dhackleyqd@time.com,Male,195.101.253.168,Mobile,Alabama,593-09-3997,Apache,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
951,Cacilia,Kingdom,ckingdomqe@state.gov,Female,20.240.107.47,Mesa,Arizona,849-33-0058,Costa Rican,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
952,Elinor,Shadbolt,eshadboltqf@php.net,Female,83.70.140.42,Syracuse,New York,734-90-8392,Peruvian,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
953,Athene,Kettles,akettlesqg@miibeian.gov.cn,Female,190.184.109.235,Hartford,Connecticut,721-48-2730,Ecuadorian,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
954,Anna-maria,Habben,ahabbenqh@uiuc.edu,Female,163.203.191.237,New York City,New York,169-97-4617,Tohono O'Odham,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
955,Paloma,Whitwell,pwhitwellqi@wired.com,Female,121.88.156.17,Peoria,Illinois,229-42-4929,Vietnamese,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
956,Linnet,Simonsson,lsimonssonqj@toplist.cz,Female,25.227.188.181,Jamaica,New York,732-83-3520,Cheyenne,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
957,Casi,Malone,cmaloneqk@typepad.com,Female,178.37.186.234,Wichita Falls,Texas,763-54-7963,Tohono O'Odham,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
958,Adan,Eliet,aelietql@paginegialle.it,Female,198.104.205.130,Cleveland,Ohio,355-59-3538,American Indian,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
959,Tobye,Davey,tdaveyqm@google.it,Female,26.84.30.218,Jeffersonville,Indiana,806-99-1030,Sioux,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
960,Howey,Corhard,hcorhardqn@cdc.gov,Male,224.207.211.182,Pompano Beach,Florida,336-71-8781,Latin American Indian,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
961,Winthrop,Grimsdell,wgrimsdellqo@opensource.org,Male,125.2.124.124,San Antonio,Texas,421-08-4088,Osage,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
962,Rasla,Paulig,rpauligqp@tripod.com,Female,124.19.171.134,Tulsa,Oklahoma,352-92-5012,Eskimo,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
963,Glenna,Burtt,gburttqq@slideshare.net,Female,37.97.184.63,San Jose,California,232-33-9499,Vietnamese,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
964,Shem,Syde,ssydeqr@umich.edu,Male,176.152.42.223,Pittsburgh,Pennsylvania,384-05-7880,Tlingit-Haida,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
965,Kare,Linner,klinnerqs@icio.us,Female,147.15.33.100,Brooklyn,New York,544-38-5981,Ecuadorian,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
966,Ash,Bownes,abownesqt@foxnews.com,Male,185.27.19.132,Buffalo,New York,430-26-4719,Peruvian,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
967,Cariotta,Franzen,cfranzenqu@storify.com,Female,17.158.200.60,Birmingham,Alabama,503-34-3382,Sioux,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
968,Renaldo,Flageul,rflageulqv@vimeo.com,Male,30.54.69.135,Albuquerque,New Mexico,108-03-7779,Latin American Indian,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
969,Steffi,Attride,sattrideqw@sbwire.com,Female,227.83.20.178,Kansas City,Missouri,681-72-9991,Choctaw,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
970,Husain,Twelftree,htwelftreeqx@yahoo.co.jp,Male,151.186.213.240,Rochester,New York,273-61-6468,Paiute,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
971,Pebrook,Huncoot,phuncootqy@devhub.com,Male,69.149.103.127,Chicago,Illinois,826-27-5201,Kiowa,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
972,Chaddy,Codling,ccodlingqz@disqus.com,Male,10.248.146.59,Fort Lauderdale,Florida,434-54-8493,White,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
973,Jean,Baxter,jbaxterr0@alibaba.com,Male,161.189.141.236,Tallahassee,Florida,379-73-8853,Cree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
974,Wernher,Bartosik,wbartosikr1@google.ru,Male,1.49.182.203,Grand Rapids,Michigan,348-89-2601,Salvadoran,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
975,Victoria,McDermid,vmcdermidr2@ted.com,Female,48.137.112.126,Carol Stream,Illinois,471-44-9794,Native Hawaiian and Other Pacific Islander (NHPI),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
976,Emili,Rosenfeld,erosenfeldr3@cargocollective.com,Female,31.17.0.5,Arlington,Virginia,619-71-9124,Central American,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
977,Ferrel,Cholwell,fcholwellr4@nymag.com,Male,48.253.244.15,San Luis Obispo,California,856-09-9958,Pueblo,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
978,Rodrique,McLane,rmclaner5@barnesandnoble.com,Male,50.185.14.1,North Little Rock,Arkansas,442-44-5853,Paraguayan,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
979,Bobinette,Bernardoni,bbernardonir6@tuttocitta.it,Female,26.170.44.34,Tampa,Florida,198-97-2587,South American,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
980,Maddalena,Greswell,mgreswellr7@dyndns.org,Female,180.20.52.225,Seattle,Washington,567-26-6432,Japanese,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
981,Dena,Stanway,dstanwayr8@list-manage.com,Female,135.163.105.48,Columbia,South Carolina,214-28-4055,Paiute,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
982,Curt,Boutellier,cboutellierr9@walmart.com,Male,2.105.23.176,Evansville,Indiana,547-53-9409,Cambodian,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
983,Rockey,Chrichton,rchrichtonra@google.co.jp,Male,171.15.228.102,Dayton,Ohio,867-66-9487,Osage,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
984,Broderic,Merida,bmeridarb@nhs.uk,Male,30.176.220.153,Lynchburg,Virginia,289-59-7515,Native Hawaiian,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
985,Philip,Mariet,pmarietrc@comcast.net,Male,116.82.195.159,Dayton,Ohio,438-38-1141,Ecuadorian,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
986,Reinhold,Sizey,rsizeyrd@pagesperso-orange.fr,Male,137.186.165.195,San Francisco,California,363-35-3144,Panamanian,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
987,Orella,Tiebe,otiebere@newyorker.com,Female,198.54.17.93,Bradenton,Florida,633-07-7445,Pakistani,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
988,Sheree,Midghall,smidghallrf@furl.net,Female,187.50.230.41,Philadelphia,Pennsylvania,259-24-6367,Menominee,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
989,Vanny,Blinkhorn,vblinkhornrg@nih.gov,Female,147.163.15.211,Melbourne,Florida,612-82-4772,Chickasaw,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
990,Nickolaus,Dovey,ndoveyrh@oakley.com,Male,112.156.245.6,Spring Hill,Florida,632-69-3706,Iroquois,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
991,Prisca,Studholme,pstudholmeri@blogspot.com,Female,23.70.231.211,Huntsville,Texas,170-52-6366,Argentinian,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
992,Bryn,Pennoni,bpennonirj@youku.com,Female,97.187.248.126,Denver,Colorado,407-80-5971,Salvadoran,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
993,Luce,Sisley,lsisleyrk@who.int,Male,79.136.115.161,Detroit,Michigan,777-20-4154,Salvadoran,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
994,Elinore,Philippart,ephilippartrl@ocn.ne.jp,Female,166.168.99.174,Dayton,Ohio,797-43-6180,Uruguayan,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
995,Wilden,Vale,wvalerm@noaa.gov,Male,8.233.132.70,Atlanta,Georgia,672-84-0537,Chippewa,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
996,Shannan,Pimme,spimmern@bluehost.com,Male,132.192.82.155,Manchester,New Hampshire,607-33-9693,Alaska Native,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
997,Forster,Le Strange,flestrangero@reddit.com,Male,61.148.232.10,Tallahassee,Florida,270-91-6577,Choctaw,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
998,Madelina,Hyder,mhyderrp@ameblo.jp,Female,207.174.241.240,Fresno,California,647-51-9740,Menominee,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
999,Cheri,Stanlack,cstanlackrq@cargocollective.com,Female,198.216.224.218,Newark,New Jersey,136-17-6483,Honduran,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
1000,Austine,Cadreman,acadremanrr@china.com.cn,Female,25.23.1.209,Pasadena,California,668-29-2183,Vietnamese,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
